image,object_name,range,azimuth,elevation,mean_intensity,intensity_std,min_intensity,max_intensity,edge_density,edge_strength
06006.bmp,circle cage,14.9934,120.0,12.0,222.53241106719366,36.00160757440834,0,251,0.08320158102766799,139.47980997624703
06007.bmp,cylinder,9.99851,120.0,12.0,183.05936819172112,76.78615840421133,0,235,0.41802832244008714,162.01368078175895
06008.bmp,cube,9.49932,120.0,20.0,214.45147898287493,45.98198702667239,0,245,0.16554229372080956,134.72727272727272
06009.bmp,cylinder,6.99877,120.0,12.0,194.4165497896213,67.81042881636085,0,243,0.29365357643758766,152.31522388059702
06010.bmp,tyre,10.0029,120.0,20.0,177.6953316953317,78.46550394856496,0,233,0.5089066339066339,146.021726010863
06010.bmp,ball,10.0029,120.0,20.0,192.71208907741251,68.50137068691183,0,248,0.4050901378579003,134.8710732984293
06010.bmp,circle cage,10.0029,120.0,20.0,202.49087893864012,60.513411017200966,0,252,0.30403537866224434,129.79818181818183
06011.bmp,cylinder,10.0012,120.0,12.0,219.96011904761906,26.850382722910677,0,243,0.05773809523809524,137.7319587628866
06012.bmp,circle cage,15.0023,120.0,20.0,194.8876737720111,70.21600187582939,0,242,0.3516218721037998,143.01212440695835
06012.bmp,ball,15.0023,120.0,20.0,183.78598484848484,80.23759481538156,0,241,0.4786931818181818,140.95548961424333
06012.bmp,human body,15.0023,120.0,20.0,194.9422234392114,70.88871345865307,0,252,0.37102957283680177,142.9018450184502
06013.bmp,cube,9.49932,120.0,20.0,222.08170961659334,36.29564143975791,0,249,0.12005028284098052,127.26701570680628
06014.bmp,ball,10.4946,120.0,12.0,199.66266506602642,52.756470207167496,0,245,0.24129651860744297,144.81716417910448
06014.bmp,circle cage,10.4946,120.0,12.0,208.77115897826917,45.48922814587174,0,245,0.16231414410979794,138.15854374633
06015.bmp,cube,9.00382,120.0,20.0,219.34128745837958,37.975641385380435,0,245,0.12874583795782463,123.78017241379311
06016.bmp,human body,15.0013,120.0,20.0,185.7372305529522,75.90824753650946,0,246,0.4363870665417057,143.91114093959732
06016.bmp,ball,15.0013,120.0,20.0,180.84182530795073,79.47375846301871,0,245,0.4526875699888018,149.06802721088437
06017.bmp,human body,9.99679,120.0,20.0,204.1645165765016,57.2710721796436,0,252,0.2765986960743515,125.58826479438315
06017.bmp,ball,9.99679,120.0,20.0,207.84884090187361,49.94778489292117,0,253,0.24452207049857097,126.34675324675325
06018.bmp,cube,9.49932,120.0,20.0,220.18779069767442,35.20577667653496,0,248,0.12267441860465116,123.44075829383887
06019.bmp,ball,7.49802,120.0,12.0,210.63030303030303,40.94129686266742,0,240,0.1713131313131313,123.83844339622641
06020.bmp,cube,8.99762,120.0,12.0,200.0497435897436,65.19582602209657,0,252,0.2785897435897436,149.03681546249425
06021.bmp,cylinder,10.0014,120.0,12.0,216.56548387096774,38.72765831178353,0,245,0.1335483870967742,129.71497584541063
06022.bmp,human body,15.0013,120.0,20.0,175.7277777777778,84.32516873505935,0,240,0.500438596491228,156.56061933976045
06022.bmp,ball,15.0013,120.0,20.0,174.1299019607843,85.41635188331078,0,240,0.5137527233115469,155.76861913596608
06022.bmp,circle cage,15.0013,120.0,20.0,188.1352300667369,75.35646452825071,0,250,0.40252897787144365,147.90924956369983
06023.bmp,ball,14.9972,120.0,20.0,182.27150997150997,79.75980010340298,0,244,0.42735042735042733,154.80466666666666
06023.bmp,square cage,14.9972,120.0,20.0,186.79230905546694,76.46508944371362,0,247,0.40634414318624845,150.4544265154819
06024.bmp,cube,7.5006,120.0,20.0,205.34994697773064,57.17898557889742,0,249,0.20007069635913752,153.4911660777385
06024.bmp,ball,7.5006,120.0,20.0,213.32345679012346,43.849979296995095,0,244,0.1537037037037037,139.13453815261045
06025.bmp,circle cage,15.0011,120.0,12.0,195.39842047930284,54.89435315584254,0,227,0.2519063180827887,153.32
06025.bmp,ball,15.0011,120.0,12.0,204.87847790507365,47.45995343452505,0,245,0.17389525368248773,141.7341176470588
06025.bmp,human body,15.0011,120.0,12.0,206.3733570951214,45.41064154169173,0,255,0.16484740476720874,139.1135135135135
06026.bmp,ball,7.5019,120.0,12.0,234.82873376623377,9.196075245005533,0,249,0.06628787878787878,47.857142857142854
06026.bmp,cube,7.5019,120.0,12.0,212.502417794971,49.35856609569797,0,252,0.18004513217279175,133.93375111906894
06027.bmp,cylinder,8.00143,120.0,20.0,210.80393258426966,54.627505586080474,0,245,0.18876404494382024,134.4047619047619
06028.bmp,cube,9.49932,120.0,20.0,222.0779384035198,35.29612837962261,0,249,0.09365179132620993,129.96644295302013
06029.bmp,cube,9.49932,120.0,20.0,195.130081300813,71.06527079383798,0,246,0.2621951219512195,149.7093023255814
06030.bmp,cube,9.49932,120.0,20.0,224.32741617357001,34.05380113814491,0,249,0.09007232084155162,122.68613138686132
06031.bmp,ball,7.49802,120.0,12.0,222.28461833525125,22.644708444981273,0,246,0.055427694668200994,124.2318339100346
06032.bmp,cube,9.99679,120.0,20.0,224.93479853479855,33.851660858931716,0,254,0.08791208791208792,132.825
06033.bmp,tyre,14.9934,120.0,12.0,202.3262222222222,53.61162623863053,0,244,0.20977777777777779,158.79025423728814
06033.bmp,ball,14.9934,120.0,12.0,203.10567296996663,54.274842951256865,0,240,0.24833147942157954,139.30459126539753
06033.bmp,circle cage,14.9934,120.0,12.0,220.07590909090908,23.18234362595239,0,245,0.060454545454545455,127.92481203007519
06034.bmp,cylinder,9.9991,120.0,12.0,199.0565200617284,66.53108672996613,0,248,0.30574845679012347,147.998738170347
06035.bmp,human body,9.99884,120.0,20.0,184.09962049335863,75.83668581716901,0,245,0.44623655913978494,145.54145995747697
06036.bmp,tyre,15.0003,120.0,20.0,178.7507177033493,81.97459964844708,0,238,0.5086124401913875,144.45578551269992
06036.bmp,ball,15.0003,120.0,20.0,181.45243531202436,80.0337282743779,0,239,0.4638508371385084,149.34782608695653
06036.bmp,square cage,15.0003,120.0,20.0,188.90128296507484,76.33217363926647,0,252,0.4240912330719886,142.5794117647059
06037.bmp,cylinder,6.99877,120.0,12.0,190.84396955503513,69.49434539930847,0,246,0.3195745511319282,155.99480916030535
06038.bmp,cylinder,10.4939,120.0,12.0,213.87760097919215,38.22981399654499,0,246,0.1175030599755202,135.19791666666666
06038.bmp,ball,10.4939,120.0,12.0,198.21014492753622,56.055582263299584,0,242,0.24456521739130435,152.9214814814815
06038.bmp,circle cage,10.4939,120.0,12.0,201.17300537412154,51.07631985042553,0,232,0.20855725506407607,143.10307234886025
06039.bmp,tyre,15.0003,120.0,20.0,212.18691844553913,51.76436901989468,0,242,0.240831964969896,129.18295454545455
06039.bmp,ball,15.0003,120.0,20.0,185.6169985775249,79.08442224557294,0,250,0.43065433854907537,142.22708505367464
06039.bmp,square cage,15.0003,120.0,20.0,182.44444444444446,82.00961201556713,0,244,0.48366013071895425,146.01422475106685
06040.bmp,human body,15.0023,120.0,20.0,177.82078853046596,82.33592709393419,0,241,0.5064964157706093,147.05838124723573
06040.bmp,ball,15.0023,120.0,20.0,185.39460892620414,77.5562932246569,0,241,0.4047724259832081,154.11681222707423
06040.bmp,circle cage,15.0023,120.0,20.0,196.61284722222223,70.59257283580554,0,244,0.3277391975308642,144.0570924072984
06041.bmp,ball,10.0016,120.0,20.0,183.14711934156378,78.42350970479362,0,240,0.4130658436213992,150.51556662515566
06041.bmp,tyre,10.0016,120.0,20.0,188.91610251450678,72.66594076781966,0,248,0.4049806576402321,140.7910447761194
06041.bmp,metal bucket,10.0016,120.0,20.0,186.31555555555556,71.8626651809796,0,231,0.4050793650793651,140.04545454545453
06042.bmp,human body,9.99816,120.0,20.0,213.62285714285716,49.76590655833568,0,251,0.18153846153846154,137.8910411622276
06043.bmp,human body,15.0023,120.0,20.0,182.3144774688399,79.96246933288323,0,241,0.475071907957814,146.63319878910193
06043.bmp,ball,15.0023,120.0,20.0,183.35426829268292,80.33708013860296,0,250,0.45121951219512196,152.6614864864865
06043.bmp,circle cage,15.0023,120.0,20.0,190.15833333333333,76.23552854744628,0,248,0.3370915032679739,152.02181289384393
06044.bmp,tyre,15.0003,120.0,20.0,176.84998952440813,83.00301842065096,0,238,0.518541797611565,147.7987878787879
06044.bmp,ball,15.0003,120.0,20.0,181.46613279946612,79.65742846759356,0,245,0.44544544544544545,156.92659176029963
06044.bmp,square cage,15.0003,120.0,20.0,187.89454545454547,76.61279392157785,0,248,0.4070707070707071,153.37816377171217
06045.bmp,human body,9.99816,120.0,20.0,199.12843137254902,64.60642667821556,0,254,0.3017156862745098,135.38992688870837
06046.bmp,cube,7.49958,120.0,20.0,221.17299107142858,41.66511258627896,0,251,0.10305059523809523,145.04693140794222
06046.bmp,ball,7.49958,120.0,20.0,234.18588362068965,13.956383530308864,0,251,0.061422413793103446,90.67543859649123
06047.bmp,human body,15.0023,120.0,20.0,176.8502380952381,85.10229250977615,0,240,0.513095238095238,146.72575406032482
06047.bmp,ball,15.0023,120.0,20.0,184.8103146853147,79.13980561639765,0,246,0.43997668997669,152.06556291390729
06047.bmp,circle cage,15.0023,120.0,20.0,195.3770663318686,70.52084429673491,0,244,0.3592801841389412,145.03494467093768
06048.bmp,ball,13.5024,120.0,12.0,212.08036338225017,43.09796389751075,0,255,0.15129280223619845,137.88221709006928
06048.bmp,square cage,13.5024,120.0,12.0,215.94125258799173,42.2069229365591,0,247,0.1322463768115942,137.2348336594912
06049.bmp,ball,14.9949,120.0,12.0,206.33270321361059,51.648631927934254,0,254,0.21928166351606806,141.83405172413794
06049.bmp,human body,14.9949,120.0,12.0,209.70215419501133,42.85606157243143,0,249,0.16768707482993198,131.4104124408384
06050.bmp,cylinder,8.00143,120.0,20.0,218.85,43.09817648643265,0,245,0.10443037974683544,136.15757575757576
06051.bmp,ball,10.0016,120.0,20.0,183.29923599320884,76.20577995957075,0,238,0.42529711375212226,141.52894211576847
06051.bmp,tyre,10.0016,120.0,20.0,184.38227660363367,75.18252631309059,0,245,0.43400074156470153,144.7206322084579
06052.bmp,human body,9.99816,120.0,20.0,197.34358288770053,65.59286085123553,0,254,0.31283422459893045,139.06837606837607
06053.bmp,human body,9.99884,120.0,20.0,194.0302795031056,65.29707843144067,0,239,0.37681159420289856,136.9217032967033
06054.bmp,cylinder,10.0003,120.0,12.0,215.5912228796844,42.07326733619377,0,248,0.11883629191321499,150.5643153526971
06055.bmp,cube,9.49932,120.0,20.0,206.59195781147,52.88781438982859,0,239,0.2228081740276862,126.75739644970415
06056.bmp,tyre,15.0021,120.0,12.0,201.8316570881226,55.552559280886044,0,244,0.23922413793103448,150.43543543543544
06056.bmp,ball,15.0021,120.0,12.0,202.32229344729345,53.21072754430473,0,236,0.245014245014245,138.97093023255815
06056.bmp,circle cage,15.0021,120.0,12.0,221.27477477477478,21.003304133812687,0,249,0.04826254826254826,125.4
06057.bmp,ball,7.50111,120.0,20.0,207.64757834757836,52.84023938906792,0,247,0.19572649572649573,142.51965065502182
06057.bmp,cube,7.50111,120.0,20.0,213.19499105545617,45.32756442338669,0,250,0.13804412641621944,140.82289416846652
06058.bmp,human body,15.0023,120.0,20.0,192.677474892396,71.49463862428388,0,248,0.3639885222381636,143.11470240441466
06058.bmp,ball,15.0023,120.0,20.0,185.46857322438717,76.27002700865,0,243,0.40886235072281585,148.847809377402
06059.bmp,tyre,15.0003,120.0,20.0,186.75165372447512,76.46514457994311,0,255,0.43212539545585277,149.14841930116472
06059.bmp,ball,15.0003,120.0,20.0,194.46262975778546,71.35560943561946,0,249,0.3681660899653979,147.4718045112782
06059.bmp,square cage,15.0003,120.0,20.0,188.02408088235293,78.39957496016567,0,246,0.42316176470588235,144.6863596872285
06060.bmp,ball,14.9983,120.0,20.0,183.47020514490393,79.13566994200876,0,246,0.44903940084662974,147.9419869470631
06060.bmp,square cage,14.9983,120.0,20.0,184.0253623188406,79.32437812834358,0,243,0.45362318840579713,144.60782747603835
06061.bmp,cube,9.49932,120.0,20.0,218.6484126984127,41.88814704137483,0,248,0.14365079365079364,133.22099447513813
06062.bmp,tyre,15.0003,120.0,20.0,184.78351340536216,77.90260508257975,0,248,0.47418967587034816,145.73459915611815
06062.bmp,ball,15.0003,120.0,20.0,182.418315018315,81.00434186402505,0,248,0.4912087912087912,148.05070842654735
06062.bmp,square cage,15.0003,120.0,20.0,187.36921195177354,77.52068129993437,0,248,0.4289708195002621,145.01099796334012
06063.bmp,ball,8.49776,120.0,12.0,228.9155694535879,21.67224619849008,0,252,0.04262672811059908,123.93822393822394
06063.bmp,cube,8.49776,120.0,12.0,198.5183872396987,64.09812097485819,0,255,0.2857775808595481,147.81279069767442
06064.bmp,ball,7.50241,120.0,12.0,220.8598484848485,29.671782908803173,0,253,0.09490740740740741,120.21064301552106
06064.bmp,cube,7.50241,120.0,12.0,203.32715454983148,60.92419024016276,0,248,0.222436206066442,144.18127705627705
06065.bmp,tyre,15.0003,120.0,20.0,179.31869103773585,82.81854863098738,0,249,0.494251179245283,149.50104384133613
06065.bmp,ball,15.0003,120.0,20.0,178.1908783783784,83.40324373454949,0,240,0.5060810810810811,151.4532710280374
06065.bmp,square cage,15.0003,120.0,20.0,188.99720837487538,77.14845132313916,0,248,0.4275174476570289,148.09235074626866
06066.bmp,cube,9.49932,120.0,20.0,220.06811145510835,40.60199104254811,0,247,0.11145510835913312,142.18055555555554
06067.bmp,circle cage,10.0003,120.0,12.0,206.71484375,43.5094745759745,0,237,0.15159970238095238,138.960736196319
06068.bmp,ball,15.0003,120.0,20.0,182.27390180878552,80.37816572678653,0,249,0.47674418604651164,146.36693766937668
06068.bmp,square cage,15.0003,120.0,20.0,178.08878104481872,85.01937007736196,0,245,0.4944333428489866,146.63366050808315
06069.bmp,cube,9.49932,120.0,20.0,211.25340136054422,51.39439853183309,0,247,0.1984126984126984,137.3257142857143
06070.bmp,cube,9.49932,120.0,20.0,200.44750158127766,63.01267852621587,0,245,0.2915876027830487,141.10412147505423
06071.bmp,cube,9.99679,120.0,20.0,214.04400386847195,52.240622952674904,0,252,0.18568665377176016,140.7421875
06072.bmp,circle cage,15.0001,120.0,12.0,223.12312312312312,17.823833619644137,0,244,0.03153153153153153,154.95238095238096
06072.bmp,ball,15.0001,120.0,12.0,213.63115384615384,39.12213261322932,0,243,0.13615384615384615,124.83898305084746
06073.bmp,cube,9.99679,120.0,20.0,215.8139534883721,48.98237435740706,0,249,0.19291754756871035,129.2876712328767
06074.bmp,tyre,15.0016,120.0,12.0,215.92852564102563,27.693949290656345,0,243,0.0782051282051282,128.91803278688525
06074.bmp,ball,15.0016,120.0,12.0,209.34097633136093,47.76191268352628,0,251,0.17825443786982248,138.50207468879668
06074.bmp,square cage,15.0016,120.0,12.0,208.62826086956522,49.670404438655915,0,242,0.1829192546583851,144.00169779286927
06075.bmp,cylinder,7.99845,120.0,20.0,214.00393258426968,45.16833043651737,0,240,0.14101123595505619,142.9243027888446
06076.bmp,human body,9.99816,120.0,20.0,201.46798941798943,59.90632706936461,0,248,0.2724867724867725,136.76893203883495
06077.bmp,ball,16.0021,120.0,12.0,196.41501976284584,79.46952141352848,0,255,0.3096179183135705,157.19787234042553
06078.bmp,ball,8.50093,120.0,12.0,218.42953667953668,38.60368573458999,0,248,0.12934362934362933,127.84701492537313
06078.bmp,cube,8.50093,120.0,12.0,208.1927536231884,54.894544009243546,0,251,0.2289855072463768,137.05443037974683
06079.bmp,cylinder,10.4946,120.0,12.0,221.15723684210528,22.507504894489852,0,240,0.04868421052631579,133.97297297297297
06079.bmp,ball,10.4946,120.0,12.0,199.78459119496856,51.53457484134473,0,238,0.24213836477987422,142.37142857142857
06079.bmp,circle cage,10.4946,120.0,12.0,206.93425925925925,43.030340276691355,0,238,0.13549382716049382,148.5375854214123
06080.bmp,tyre,15.0003,120.0,20.0,180.78722578140167,80.44648605688435,0,248,0.48553678897301494,146.3142742902839
06080.bmp,ball,15.0003,120.0,20.0,185.77787823990354,77.97738752045758,0,246,0.46172393007836043,142.4458224543081
06080.bmp,square cage,15.0003,120.0,20.0,191.26436964115592,73.75627904606777,0,252,0.39980946332168943,144.5671167593328
06081.bmp,ball,7.5006,120.0,20.0,210.4950213371266,50.669999380627885,0,247,0.17724039829302987,148.60032102728732
06081.bmp,cube,7.5006,120.0,20.0,198.0292207792208,66.6149708470345,0,244,0.24025974025974026,163.93693693693695
06082.bmp,tyre,15.0003,120.0,20.0,187.3797202797203,76.49812060348812,0,251,0.4160839160839161,152.0701680672269
06082.bmp,ball,15.0003,120.0,20.0,184.6894586894587,79.25833471045492,0,248,0.4472934472934473,154.67277070063693
06082.bmp,square cage,15.0003,120.0,20.0,190.6656925774401,76.20925176282431,0,247,0.40814338593415156,142.4801909307876
06083.bmp,human body,15.0023,120.0,20.0,177.78341013824885,81.33793137039568,0,236,0.5004608294930876,148.9866482504604
06083.bmp,ball,15.0023,120.0,20.0,185.36759868421052,76.25969353498263,0,238,0.4263980263157895,148.69527483124398
06083.bmp,circle cage,15.0023,120.0,20.0,194.32222222222222,70.12117405462799,0,245,0.346448087431694,143.1062039957939
06084.bmp,cube,9.49932,120.0,20.0,212.41702127659573,52.46192444452181,0,248,0.19621749408983452,134.3734939759036
06085.bmp,tyre,15.0021,120.0,12.0,201.80135988343855,56.60083111278278,0,245,0.23506556580864496,152.0154958677686
06085.bmp,ball,15.0021,120.0,12.0,210.8022222222222,41.16165235618412,0,239,0.1451851851851852,138.10204081632654
06085.bmp,tyre,15.0021,120.0,12.0,220.50813953488372,25.673847498493068,0,250,0.08546511627906976,121.57142857142857
06086.bmp,tyre,7.0004,120.0,12.0,214.78122717311908,43.460456525178486,0,252,0.17811054297540785,121.96582365003418
06086.bmp,ball,7.0004,120.0,12.0,203.95689655172413,59.10510965848343,0,255,0.24466338259441708,143.25279642058166
06087.bmp,circle cage,15.0011,120.0,12.0,216.38611111111112,30.22791804476431,0,241,0.09388888888888888,131.46745562130178
06087.bmp,ball,15.0011,120.0,12.0,218.17628205128204,23.909397927463175,0,237,0.05448717948717949,128.11764705882354
06087.bmp,tyre,15.0011,120.0,12.0,223.05,23.787172988092387,0,248,0.05895061728395062,125.08376963350786
06088.bmp,cube,9.99611,120.0,20.0,218.7438928289992,41.273079749791435,0,252,0.14105594956658787,125.97206703910615
06089.bmp,cube,9.99679,120.0,20.0,219.32698412698412,45.8341347830705,0,253,0.15555555555555556,132.5597667638484
06090.bmp,ball,13.5024,120.0,12.0,208.14554195804195,52.231039883661694,0,252,0.2006118881118881,144.75816993464053
06090.bmp,square cage,13.5024,120.0,12.0,213.72602040816327,41.810992799223584,0,245,0.13290816326530613,143.6852207293666
06091.bmp,cylinder,9.99782,120.0,12.0,216.54545454545453,33.7218094693078,0,246,0.08636363636363636,141.01315789473685
06092.bmp,cube,9.99679,120.0,20.0,224.2425320056899,34.82539557282502,0,252,0.09317211948790896,119.08396946564885
06093.bmp,human body,9.99816,120.0,20.0,206.01444444444445,55.65475733106962,0,247,0.24416666666666667,133.01023890784984
06094.bmp,cylinder,10.4332,120.0,12.0,217.2438080495356,36.429766182841874,0,250,0.1044891640866873,130.96666666666667
06095.bmp,ball,7.49802,120.0,12.0,207.31879391100702,47.22487136910721,0,237,0.234192037470726,121.8325
06096.bmp,cube,8.5015,120.0,12.0,199.87806096951525,66.99967832005453,0,251,0.26874062968515744,154.5671780567178
06097.bmp,ball,15.0003,120.0,20.0,176.75458276333788,83.34596014628143,0,247,0.47934336525307797,153.3293378995434
06097.bmp,square cage,15.0003,120.0,20.0,177.89526921879863,81.35047357715214,0,236,0.4964207905384376,149.31222570532915
06098.bmp,cube,9.49932,120.0,20.0,203.29608585858585,60.15961584500761,0,246,0.26830808080808083,144.3294117647059
06099.bmp,cube,9.99611,120.0,20.0,223.28983516483515,36.13898647669263,0,251,0.10760073260073261,120.71489361702127
06100.bmp,human body,15.0013,120.0,20.0,189.68409863945578,72.61310753990986,0,242,0.40093537414965985,140.91198303287382
06100.bmp,ball,15.0013,120.0,20.0,192.05597014925374,72.17937105675252,0,243,0.3493470149253731,140.56208277703604
06100.bmp,circle cage,15.0013,120.0,20.0,195.84629981024668,70.14002733871152,0,243,0.3332068311195446,146.46526195899773
06101.bmp,cube,9.49932,120.0,20.0,203.73757309941521,57.53655581392465,0,238,0.27046783625730997,138.07837837837837
06102.bmp,cube,9.00321,120.0,20.0,228.1651515151515,28.55361778502694,0,249,0.0946969696969697,136.08
06103.bmp,cube,9.49932,120.0,20.0,219.64069767441862,41.792329545211715,0,251,0.13488372093023257,131.93965517241378
06104.bmp,tyre,15.0021,120.0,12.0,203.23700463201234,55.58155256717967,0,249,0.24240864642305712,148.93099787685776
06104.bmp,ball,15.0021,120.0,12.0,209.372311827957,43.42023755190722,0,236,0.16901881720430106,136.79324055666004
06104.bmp,circle cage,15.0021,120.0,12.0,220.32349165596918,29.620069179633674,0,251,0.09050064184852374,120.97163120567376
06105.bmp,human body,9.99884,120.0,20.0,200.68667466986795,61.1493794338803,0,252,0.3025210084033613,136.32857142857142
06106.bmp,ball,7.50241,120.0,12.0,208.98908188585608,44.96792217476119,0,247,0.213151364764268,127.0046565774156
06106.bmp,cube,7.50241,120.0,12.0,176.61584699453553,79.88445300971567,0,238,0.4198542805100182,162.31843817787419
06107.bmp,cube,9.49932,120.0,20.0,215.8927738927739,46.78573058613078,0,250,0.1520979020979021,129.21455938697318
06108.bmp,tyre,7.00088,120.0,12.0,214.56683087027915,41.47386717475865,0,251,0.1722495894909688,123.71115347950429
06108.bmp,ball,7.00088,120.0,12.0,202.0441787941788,63.930193184094925,0,255,0.26386001386001384,151.82994090610637
06109.bmp,tyre,10.0029,120.0,20.0,209.05816135084427,48.47376027572572,0,250,0.2302063789868668,120.1279543602282
06109.bmp,ball,10.0029,120.0,20.0,201.73918918918918,61.4827449262548,0,249,0.30855855855855857,136.38832116788322
06109.bmp,square cage,10.0029,120.0,20.0,208.48344651952462,52.30269073127128,0,250,0.2427843803056027,127.79283216783217
06110.bmp,tyre,14.9929,120.0,12.0,213.8896532746285,30.75273209586823,0,247,0.09328563566318107,123.41592920353982
06110.bmp,ball,14.9929,120.0,12.0,205.6454475308642,53.0295426568859,0,254,0.21566358024691357,133.81574239713774
06110.bmp,square cage,14.9929,120.0,12.0,210.25047483380817,41.914116360682705,0,243,0.16191832858499525,129.77126099706746
06111.bmp,cube,9.49932,120.0,20.0,210.6060037523452,52.492447310235704,0,251,0.20762976860537835,136.65963855421685
06112.bmp,human body,10.0014,120.0,12.0,202.96099290780143,55.598917374338605,0,251,0.2722616233254531,138.6074529667149
06113.bmp,cube,9.99679,120.0,20.0,213.73097826086956,52.20408235244057,0,253,0.18858695652173912,128.11527377521614
06114.bmp,cube,9.99679,120.0,20.0,224.27829457364342,34.589543298786886,0,252,0.13023255813953488,134.22619047619048
06115.bmp,cube,9.99679,120.0,20.0,218.749898000816,43.92660920346149,0,252,0.14402284781721747,135.92067988668555
06116.bmp,cube,9.49932,120.0,20.0,223.17625,38.66605663805788,0,250,0.1,139.65
06117.bmp,human body,15.0013,120.0,20.0,183.95812865497075,77.71831654328747,0,247,0.4486549707602339,146.05735140771637
06117.bmp,ball,15.0013,120.0,20.0,190.360522875817,72.78412137210704,0,251,0.38928104575163397,143.28274009402284
06118.bmp,metal bucket,13.9989,120.0,12.0,203.05409356725147,53.81999336134114,0,246,0.2098997493734336,149.88855721393034
06119.bmp,ball,13.5033,120.0,12.0,208.3676911544228,52.69499482281859,0,255,0.2136431784107946,141.6157894736842
06119.bmp,square cage,13.5033,120.0,12.0,216.54652777777778,37.47799554379489,0,245,0.12268518518518519,130.99622641509433
06120.bmp,cube,9.49932,120.0,20.0,224.72770270270271,31.296762463046733,0,255,0.09256756756756757,120.8029197080292
06121.bmp,cube,7.49802,120.0,12.0,203.92017465293327,59.51239402889581,0,250,0.21887595163457232,147.35907928388747
06122.bmp,cube,9.49932,120.0,20.0,225.33005733005734,31.993728742778515,0,247,0.09090909090909091,130.63963963963963
06123.bmp,cube,9.99679,120.0,20.0,223.2939276485788,35.34444083601082,0,253,0.09754521963824289,120.05298013245033
06124.bmp,tyre,15.5036,120.0,20.0,161.0136554621849,91.97396200815714,0,232,0.5781512605042017,161.9109738372093
06124.bmp,metal bucket,15.5036,120.0,20.0,196.07493894993894,70.57608339776263,0,249,0.34355921855921856,144.9338071968014
06124.bmp,ball,15.5036,120.0,20.0,171.19193770041227,86.62410456433503,0,238,0.5313788364635822,156.78706896551725
06125.bmp,ball,14.9972,120.0,20.0,189.39473684210526,72.91524260316301,0,245,0.4024561403508772,141.16477768090672
06125.bmp,square cage,14.9972,120.0,20.0,177.26692178904568,84.7108354548256,0,245,0.5063381966036833,146.12659423712802
06126.bmp,cube,9.49932,120.0,20.0,211.1213258286429,50.892438676485156,0,247,0.1801125703564728,139.80208333333334
06127.bmp,human body,9.99679,120.0,20.0,206.3673525377229,53.74506993041281,0,249,0.2410150891632373,129.5025611838361
06127.bmp,ball,9.99679,120.0,20.0,216.9020707506471,33.60500374927749,0,249,0.13675582398619499,121.11356466876971
06128.bmp,cube,9.99679,120.0,20.0,224.21315789473684,32.05097642861604,0,251,0.08157894736842106,124.54838709677419
06129.bmp,cube,9.49932,120.0,20.0,198.99896211728074,62.03022514310858,0,239,0.3077322262584328,138.76053962900505
06130.bmp,cube,9.99679,120.0,20.0,217.35930735930737,47.308279182125496,0,251,0.14393939393939395,131.14285714285714
06131.bmp,tyre,15.0003,120.0,20.0,183.98460410557186,78.12046746196366,0,245,0.48533724340175954,142.60473313192347
06131.bmp,ball,15.0003,120.0,20.0,183.03983918128654,80.53929305441619,0,248,0.4682017543859649,150.02185792349727
06131.bmp,square cage,15.0003,120.0,20.0,187.73337101940834,78.11085564591302,0,252,0.4183154324477106,148.40585585585586
06132.bmp,cube,9.99679,120.0,20.0,218.01363636363635,42.64509771948157,0,252,0.1606060606060606,125.50314465408805
06133.bmp,cube,9.49932,120.0,20.0,220.49019607843138,39.07282275588512,0,249,0.13095238095238096,126.43850267379679
06134.bmp,cube,9.99679,120.0,20.0,220.46662387676508,42.11817658378623,0,253,0.10590500641848524,127.84242424242424
06135.bmp,tyre,14.9939,120.0,12.0,211.15584415584416,37.53323483689674,0,245,0.13282172373081463,135.56
06135.bmp,ball,14.9939,120.0,12.0,213.8695238095238,41.88969784430927,0,255,0.14142857142857143,130.64983164983164
06135.bmp,square cage,14.9939,120.0,12.0,208.41760204081632,49.06891079384879,0,242,0.17831632653061225,139.48640915593705
06136.bmp,circle cage,10.0007,120.0,12.0,211.46332586786113,39.274809905102536,0,238,0.13941769316909294,132.82329317269077
06136.bmp,ball,10.0007,120.0,12.0,208.1,46.16232995712746,0,247,0.16363636363636364,144.80864197530863
06136.bmp,human body,10.0007,120.0,12.0,210.29777167277166,41.85890460717358,0,248,0.17017704517704518,128.457399103139
06137.bmp,cube,9.49932,120.0,20.0,219.31203007518798,40.490465855582634,0,250,0.11591478696741854,124.88108108108108
06138.bmp,ball,8.50012,120.0,20.0,230.82485465116278,11.148012844711404,0,247,0.08648255813953488,59.53781512605042
06138.bmp,cube,8.50012,120.0,20.0,225.6656891495601,21.89772873257196,0,248,0.0686217008797654,124.93162393162393
06139.bmp,cube,9.99679,120.0,20.0,225.59986225895318,35.53664271125846,0,252,0.07988980716253444,149.18965517241378
06140.bmp,cube,9.99679,120.0,20.0,222.74268292682927,38.50170579207452,0,252,0.12073170731707317,132.88888888888889
06141.bmp,ball,15.0003,120.0,20.0,179.82845417236663,81.9484396985046,0,248,0.4853625170998632,153.06764374295378
06141.bmp,square cage,15.0003,120.0,20.0,174.3703162370449,85.40477236854387,0,240,0.530029231995748,149.79819503634997
06142.bmp,cube,6.4991,120.0,20.0,219.10881854154889,36.49492985709921,0,247,0.0966647823629169,137.71052631578948
